Region,Year,Month,temperature_2m_max,precipitation_sum,vapour_pressure_deficit_max,soil_moisture_0_to_7cm_mean,relative_humidity_2m_mean
SK6B,2020,10,5.325806452,0.387096774,0.566774194,0.209419355,65.09677419
SK6B,2020,11,-2.31,1.986666667,0.183666667,0.2251,82.26666667
SK6B,2020,12,-5.264516129,0.451612903,0.082580645,0.227322581,84.29032258
SK6B,2021,1,-5.703225806,0.703225806,0.093870968,0.258870968,83.67741935
SK6B,2021,2,-13.70714286,0.135714286,0.071785714,0.282142857,77.35714286
SK6B,2021,3,4.706451613,0.4,0.502258065,0.347387097,66.87096774
SK6B,2021,4,9.15,0.72,0.870666667,0.279633333,49.96666667
SK6B,2021,5,15.70967742,1.529032258,1.360322581,0.209225806,49.90322581
SK6B,2021,6,23.47333333,1.53,1.908333333,0.221733333,59
SK6B,2021,7,26.33548387,0.258064516,2.02483871,0.180483871,62.12903226
SK6B,2021,8,21.88387097,1.509677419,1.561612903,0.220580645,66.64516129
SK6B,2021,9,19.93,0.31,1.559,0.207966667,57.36666667
SK6B,2021,10,10.70322581,0.719354839,0.815483871,0.204709677,67.80645161
SK6B,2021,11,0.463333333,0.896666667,0.234666667,0.231033333,78.96666667
SK6B,2021,12,-12.31612903,0.84516129,0.085483871,0.248903226,76.32258065
SK6B,2022,1,-11.2483871,1.2,0.052580645,0.249,81.67741935
SK6B,2022,2,-12.125,0.710714286,0.054642857,0.249,80.5
SK6B,2022,3,-3.838709677,0.935483871,0.121290323,0.268096774,81.5483871
SK6B,2022,4,4.78,0.97,0.540333333,0.326533333,64.96666667
SK6B,2022,5,15.88387097,2.522580645,1.22516129,0.287258065,60.90322581
SK6B,2022,6,20.52333333,2.146666667,1.424,0.244133333,63.26666667
SK6B,2022,7,24.20322581,1.896774194,1.832258065,0.213935484,65.80645161
SK6B,2022,8,25.37096774,2.2,1.856129032,0.216806452,68.61290323
SK6B,2022,9,20.13666667,0.52,1.538666667,0.201733333,58.8
SK6B,2022,10,10.66774194,0.564516129,0.75516129,0.177290323,63.93548387
SK6B,2022,11,-4.98,1.86,0.093,0.2134,83.76666667
SK6B,2022,12,-14.8,0.983870968,0.043225806,0.221,80.19354839
SK6B,2023,1,-8.425806452,0.622580645,0.048709677,0.221032258,87.03225806
SK6B,2023,2,-9.4,0.296428571,0.071785714,0.22,81.71428571
SK6B,2023,3,-7.161290323,0.174193548,0.081290323,0.22,82.41935484
SK6B,2023,4,5.606666667,0.873333333,0.53,0.264333333,70.03333333
SK6B,2023,5,20.9516129,1.216129032,1.679032258,0.221193548,56.96774194
SK6B,2023,6,24.62333333,1.836666667,1.858333333,0.262933333,64
SK6B,2023,7,22.69032258,1.006451613,1.660322581,0.190193548,64.19354839
SK6B,2023,8,23.30645161,3.074193548,1.643225806,0.219516129,68.38709677
SK6B,2023,9,20.61,0.523333333,1.480666667,0.206166667,64.26666667
SK6B,2023,10,7.729032258,1.119354839,0.534193548,0.237548387,71.67741935
SK6B,2023,11,0.643333333,0.576666667,0.226,0.2422,77.06666667
SK6B,2023,12,-0.877419355,0.212903226,0.205806452,0.241290323,77.48387097
SK6B,2024,1,-10.30645161,0.716129032,0.103548387,0.244419355,78.64516129
SK6B,2024,2,-2.562068966,0.875862069,0.204482759,0.300793103,78.17241379
SK6B,2024,3,-3.8,0.993548387,0.234193548,0.312967742,67.35483871
SK6B,2024,4,11.47666667,1.253333333,0.937333333,0.284066667,59.3
SK6B,2024,5,15.01612903,2.212903226,1.055483871,0.275322581,64.77419355
SK6B,2024,6,18.17,4.096666667,1.165666667,0.3064,68.1
SK6B,2024,7,25.46129032,1.138709677,1.692258065,0.245645161,71.70967742
SK6B,2024,8,23.27096774,1.074193548,1.560645161,0.215709677,66.96774194
SK6B,2024,9,21.39333333,1.813333333,1.518,0.212333333,64
SK6B,2024,10,10.96129032,0.980645161,0.718064516,0.237516129,67.12903226
SK6B,2024,11,-2.676666667,2.05,0.199333333,0.213666667,81.33333333
SK6B,2024,12,-7.741935484,0.712903226,0.050645161,0.210225806,84.80645161
SK7A,1995,1,-9.622580645,0.267741935,0.076774194,0.426548387,80.90322581
SK7A,1995,2,-4.046428571,0.189285714,0.225,0.462428571,72.71428571
SK7A,1995,3,2.412903226,0.990322581,0.49,0.446354839,70.64516129
SK7A,1995,4,7.46,1.26,0.619333333,0.4663,64.8
SK7A,1995,5,16.40322581,1.012903226,1.248064516,0.416419355,61.35483871
SK7A,1995,6,22.89666667,2.51,1.78,0.379133333,59.9
SK7A,1995,7,23.35483871,1.551612903,1.639677419,0.35916129,65.19354839
SK7A,1995,8,21.61935484,3.887096774,1.459032258,0.402419355,67.80645161
SK7A,1995,9,18.96333333,0.203333333,1.469333333,0.355133333,57.06666667
SK7A,1995,10,10.31935484,1.348387097,0.712580645,0.408612903,68.51612903
SK7A,1995,11,-5.393333333,1.31,0.155,0.420166667,74.86666667
SK7A,1995,12,-13.39032258,0.574193548,0.047741935,0.416903226,79.5483871
SK7A,1996,1,-18.05483871,0.425806452,0.054193548,0.413774194,75.51612903
SK7A,1996,2,-6.068965517,0.289655172,0.10862069,0.437275862,78.89655172
SK7A,1996,3,-3.267741935,0.216129032,0.235483871,0.467322581,68.22580645
SK7A,1996,4,9.606666667,1.363333333,0.728,0.460466667,68.9
SK7A,1996,5,12.91612903,2.048387097,0.796774194,0.458064516,68.87096774
SK7A,1996,6,20.98333333,3.663333333,1.386666667,0.4265,67.13333333
SK7A,1996,7,23.22580645,1.758064516,1.472580645,0.393032258,70.22580645
SK7A,1996,8,26.10967742,0.167741935,2.295806452,0.283225806,54.29032258
SK7A,1996,9,15.26666667,2.88,0.942,0.393633333,68.6
SK7A,1996,10,8.809677419,0.380645161,0.600645161,0.418645161,68.74193548
SK7A,1996,11,-7.943333333,1.243333333,0.148,0.404866667,77.33333333
SK7A,1996,12,-13.88709677,1.012903226,0.04516129,0.394516129,80.74193548
SK7A,1997,1,-13.1,0.467741935,0.063870968,0.388516129,77.19354839
SK7A,1997,2,-4.157142857,0.160714286,0.085357143,0.3845,85.60714286
SK7A,1997,3,-2.829032258,0.667741935,0.186774194,0.423258065,80.06451613
SK7A,1997,4,8.693333333,1.286666667,0.765333333,0.474166667,57.8
SK7A,1997,5,16.39677419,1.238709677,1.232580645,0.422806452,57.74193548
SK7A,1997,6,21.69333333,2.656666667,1.442666667,0.4081,65.7
SK7A,1997,7,23.96451613,1.65483871,1.718064516,0.353387097,62.74193548
SK7A,1997,8,24.57419355,1.306451613,2.001935484,0.346064516,59.35483871
SK7A,1997,9,21.50666667,0.736666667,1.818333333,0.338766667,54.96666667
SK7A,1997,10,10.28387097,0.877419355,0.792903226,0.371870968,63.19354839
SK7A,1997,11,2.32,0.06,0.368,0.378666667,68.06666667
SK7A,1997,12,0.703225806,0.077419355,0.331290323,0.37783871,66.87096774
SK7A,1998,1,-13.69032258,0.658064516,0.044193548,0.377967742,80.29032258
SK7A,1998,2,-1.785714286,0.217857143,0.077142857,0.419428571,89.67857143
SK7A,1998,3,-1.241935484,0.538709677,0.249354839,0.470677419,80.4516129
SK7A,1998,4,14.17666667,0.556666667,1.168333333,0.406533333,57.06666667
SK7A,1998,5,20.4483871,1.325806452,1.738387097,0.342903226,51.77419355
SK7A,1998,6,19.68666667,3.123333333,1.291333333,0.3896,64.13333333
SK7A,1998,7,24.61290323,1.722580645,1.66516129,0.374774194,66.64516129
SK7A,1998,8,27.04193548,1.161290323,2.404516129,0.319580645,56.22580645
SK7A,1998,9,20.38333333,1.58,1.667333333,0.347366667,58
SK7A,1998,10,10.47741935,1.235483871,0.591935484,0.433709677,76.51612903
SK7A,1998,11,0.65,0.92,0.242666667,0.438766667,76.93333333
SK7A,1998,12,-6.412903226,0.487096774,0.180967742,0.444967742,69.70967742
SK7A,1999,1,-11.23225806,0.777419355,0.069354839,0.442064516,79.77419355
SK7A,1999,2,-2.725,0.139285714,0.100357143,0.435607143,84.75
SK7A,1999,3,0.558064516,0.909677419,0.260322581,0.471612903,78.77419355
SK7A,1999,4,12.12,1.063333333,0.924666667,0.441933333,57.1
SK7A,1999,5,14.88387097,3.206451613,0.980967742,0.445096774,67.09677419
SK7A,1999,6,19.27333333,3.08,1.228666667,0.432,67.63333333
SK7A,1999,7,21.26774194,4.74516129,1.276774194,0.427387097,72.09677419
SK7A,1999,8,24.02258065,0.716129032,1.621612903,0.364935484,68.48387097
SK7A,1999,9,16.88666667,0.43,1.276666667,0.319333333,58.1
SK7A,1999,10,11.37741935,0.361290323,0.84483871,0.332096774,57.96774194
SK7A,1999,11,5.89,0.086666667,0.494,0.343966667,69.13333333
SK7A,1999,12,-0.396774194,0.54516129,0.221612903,0.364935484,74.96774194
SK7A,2000,1,-11.46451613,0.667741935,0.056774194,0.39816129,80.32258065
SK7A,2000,2,-4.679310345,0.251724138,0.089655172,0.414,83.62068966
SK7A,2000,3,3.858064516,1.032258065,0.480645161,0.471645161,66.5483871
SK7A,2000,4,10.23666667,1.466666667,0.836,0.461733333,60.2
SK7A,2000,5,16.66129032,0.896774194,1.284193548,0.38416129,54.61290323
SK7A,2000,6,19.68666667,1.893333333,1.424333333,0.379133333,61.3
SK7A,2000,7,24.13870968,2.3,1.620322581,0.38916129,69.19354839
SK7A,2000,8,23.07419355,1.216129032,1.707419355,0.335096774,62.70967742
SK7A,2000,9,17.74,1.376666667,1.28,0.3712,62.3
SK7A,2000,10,11.41612903,0.151612903,0.836451613,0.334903226,62.38709677
SK7A,2000,11,-0.323333333,0.2,0.274333333,0.312233333,72.43333333
SK7A,2000,12,-12.48709677,0.674193548,0.089032258,0.360645161,75.16129032
SK7A,2001,1,-2.777419355,0.164516129,0.106129032,0.379225806,83.06451613
SK7A,2001,2,-9.425,0.142857143,0.077857143,0.390107143,78.32142857
SK7A,2001,3,4.038709677,0.119354839,0.487741935,0.445645161,61.4516129
SK7A,2001,4,11.13,0.346666667,1.014,0.3987,55.7
SK7A,2001,5,19.06129032,0.861290323,1.682903226,0.306870968,44.61290323
SK7A,2001,6,20.44666667,1.516666667,1.446333333,0.3731,63.63333333
SK7A,2001,7,25.07741935,1.783870968,1.999677419,0.327709677,61.22580645
SK7A,2001,8,27.67419355,0.15483871,2.773225806,0.277387097,46.74193548
SK7A,2001,9,20.88333333,0.423333333,1.727666667,0.295233333,55.16666667
SK7A,2001,10,9.329032258,0.5,0.768387097,0.300580645,62.32258065
SK7A,2001,11,4.03,0.393333333,0.409666667,0.381433333,71.76666667
SK7A,2001,12,-4.893548387,0.206451613,0.136774194,0.377967742,79.19354839
SK7A,2002,1,-5.561290323,0.129032258,0.196451613,0.419387097,70.74193548
SK7A,2002,2,0.603571429,0.257142857,0.370357143,0.42525,65.42857143
SK7A,2002,3,-6.296774194,0.432258065,0.216129032,0.42783871,64.51612903
SK7A,2002,4,6.08,0.63,0.696666667,0.4305,59.1
SK7A,2002,5,15.94516129,0.741935484,1.55,0.365483871,41.74193548
SK7A,2002,6,21.68,3.643333333,1.629666667,0.3966,63.73333333
SK7A,2002,7,25.26774194,2.206451613,2.017741935,0.340193548,60.25806452
SK7A,2002,8,20.99032258,2.75483871,1.312258065,0.41283871,70.87096774
SK7A,2002,9,17.10333333,2.143333333,1.176666667,0.375266667,63.73333333
SK7A,2002,10,4.048387097,0.503225806,0.381290323,0.445129032,72.77419355
SK7A,2002,11,1.32,0.416666667,0.271666667,0.4362,76.36666667
SK7A,2002,12,-1.274193548,0.274193548,0.227419355,0.433774194,75.64516129
SK7A,2003,1,-8.922580645,0.570967742,0.079032258,0.442483871,79.09677419
SK7A,2003,2,-9.132142857,0.428571429,0.059285714,0.442321429,82.96428571
SK7A,2003,3,-1.367741935,0.187096774,0.39483871,0.465032258,69.32258065
SK7A,2003,4,9.35,2.136666667,0.720333333,0.462966667,72.06666667
SK7A,2003,5,16.87741935,1.232258065,1.249677419,0.418516129,61.35483871
SK7A,2003,6,20.30333333,1.83,1.441,0.3838,63.46666667
SK7A,2003,7,24.98387097,1.367741935,1.966774194,0.336516129,60.77419355
SK7A,2003,8,27.83870968,0.322580645,2.699354839,0.28116129,50.4516129
SK7A,2003,9,17.46333333,0.963333333,1.38,0.3493,60.73333333
SK7A,2003,10,13.33225806,0.293548387,1.010645161,0.315096774,63.35483871
SK7A,2003,11,-1.933333333,0.083333333,0.266,0.351766667,68.26666667
SK7A,2003,12,-1.7,0.080645161,0.233870968,0.376032258,73.58064516
SK7A,2004,1,-11.98709677,0.877419355,0.075806452,0.382258065,75.61290323
SK7A,2004,2,-5.034482759,0.268965517,0.08862069,0.397517241,84.34482759
SK7A,2004,3,4.561290323,0.612903226,0.492258065,0.468677419,71.32258065
SK7A,2004,4,12.27,0.526666667,1.039666667,0.393366667,52.8
SK7A,2004,5,14.43548387,1.290322581,1.113225806,0.393548387,58.51612903
SK7A,2004,6,18.19666667,2.29,1.237666667,0.402766667,64.93333333
SK7A,2004,7,22.78709677,2.003225806,1.494193548,0.371,70.09677419
SK7A,2004,8,19.77419355,2.84516129,1.15483871,0.393935484,72.48387097
SK7A,2004,9,16.61333333,0.77,1,0.4045,69.4
SK7A,2004,10,7.948387097,0.941935484,0.681290323,0.36416129,73.09677419
SK7A,2004,11,3.63,0.086666667,0.398333333,0.426133333,67.63333333
SK7A,2004,12,-4.038709677,0.75483871,0.187741935,0.446677419,72.19354839
SK7A,2005,1,-11.65483871,0.8,0.060322581,0.477677419,80
SK7A,2005,2,-4.289285714,0.357142857,0.108571429,0.457928571,82.03571429
SK7A,2005,3,2.003225806,0.877419355,0.325806452,0.479580645,74.64516129
SK7A,2005,4,12.76,1.576666667,0.984666667,0.4514,58.73333333
SK7A,2005,5,15.64516129,1.190322581,1.203225806,0.396806452,55.41935484
SK7A,2005,6,17.86666667,4.283333333,0.881666667,0.458133333,77.43333333
SK7A,2005,7,23.26451613,1.283870968,1.513870968,0.375387097,69.61290323
SK7A,2005,8,20.89677419,1.935483871,1.401935484,0.369677419,66.93548387
SK7A,2005,9,17.17,2.456666667,1.114,0.424133333,68.43333333
SK7A,2005,10,11.34516129,0.6,0.694516129,0.407129032,71.03225806
SK7A,2005,11,1.86,1.02,0.25,0.4557,78.23333333
SK7A,2005,12,-3.735483871,0.364516129,0.152258065,0.459483871,76.67741935
SK7A,2006,1,-2.974193548,0.493548387,0.099677419,0.448645161,86.03225806
SK7A,2006,2,-5.242857143,0.221428571,0.103928571,0.460821429,80.17857143
SK7A,2006,3,-2.970967742,0.725806452,0.119032258,0.476129032,82.96774194
SK7A,2006,4,14.26333333,0.896666667,1.039,0.443366667,60.5
SK7A,2006,5,17.12258065,1.406451613,1.242903226,0.412193548,65.80645161
SK7A,2006,6,21.46,3.336666667,1.471666667,0.417266667,66.93333333
SK7A,2006,7,26.47419355,0.709677419,2.093225806,0.307548387,61.35483871
SK7A,2006,8,25.51935484,0.609677419,2.218709677,0.311580645,56.29032258
SK7A,2006,9,18.27333333,2.04,1.404333333,0.372233333,65.63333333
SK7A,2006,10,6.770967742,0.538709677,0.556451613,0.417677419,68.35483871
SK7A,2006,11,-2.366666667,1.503333333,0.208333333,0.443033333,74.66666667
SK7A,2006,12,-3.590322581,0.45483871,0.118064516,0.432967742,81.03225806
SK7A,2007,1,-5.103225806,0.335483871,0.125483871,0.428419355,77.32258065
SK7A,2007,2,-10.625,0.389285714,0.060357143,0.422714286,81.71428571
SK7A,2007,3,4.75483871,0.629032258,0.550967742,0.468516129,68.77419355
SK7A,2007,4,10.20666667,1.1,0.858333333,0.453833333,55.56666667
SK7A,2007,5,16.88064516,1.45483871,1.147096774,0.407677419,61.96774194
SK7A,2007,6,21.31666667,2.66,1.434,0.418533333,66.23333333
SK7A,2007,7,28.32258065,0.5,2.491935484,0.301516129,58.09677419
SK7A,2007,8,22.31612903,1.15483871,1.681612903,0.349387097,62.25806452
SK7A,2007,9,17.39333333,0.796666667,1.242333333,0.350266667,64.03333333
SK7A,2007,10,11.79677419,0.525806452,0.796129032,0.372032258,67.51612903
SK7A,2007,11,0.52,0.483333333,0.366,0.359433333,64.23333333
SK7A,2007,12,-8.977419355,0.290322581,0.072580645,0.366903226,81.19354839
SK7A,2008,1,-7.619354839,0.690322581,0.113870968,0.381870968,76.90322581
SK7A,2008,2,-7.927586207,0.506896552,0.110689655,0.381862069,77.34482759
SK7A,2008,3,2.596774194,0.193548387,0.424516129,0.458225806,67.61290323
SK7A,2008,4,8.25,1.436666667,0.743666667,0.440866667,61
SK7A,2008,5,17.40322581,0.561290323,1.413548387,0.385419355,51.41935484
SK7A,2008,6,20.37666667,2.196666667,1.488333333,0.376233333,63.33333333
SK7A,2008,7,24.18709677,1.570967742,1.830645161,0.342064516,62.25806452
SK7A,2008,8,24.72258065,1.4,2.157741935,0.337032258,57.93548387
SK7A,2008,9,18.23666667,0.293333333,1.297666667,0.328566667,63.53333333
SK7A,2008,10,12.10967742,0.903225806,0.976129032,0.369806452,57.35483871
SK7A,2008,11,3.493333333,0.503333333,0.357666667,0.393666667,72.66666667
SK7A,2008,12,-12.34516129,0.522580645,0.100322581,0.387419355,72.4516129
SK7A,2009,1,-10.5,0.635483871,0.078709677,0.385354839,78.06451613
SK7A,2009,2,-8.15,0.275,0.074285714,0.383357143,82.75
SK7A,2009,3,-3.319354839,0.451612903,0.145483871,0.457451613,80.06451613
SK7A,2009,4,9.87,0.236666667,0.824,0.4377,57.83333333
SK7A,2009,5,16.73870968,0.606451613,1.452903226,0.352354839,51.09677419
SK7A,2009,6,21.57666667,2.19,1.901333333,0.343166667,53.66666667
SK7A,2009,7,22.58064516,2.606451613,1.625483871,0.355516129,62.77419355
SK7A,2009,8,22.53548387,1.612903226,1.618387097,0.358612903,66.64516129
SK7A,2009,9,24.18,0.53,2.301666667,0.2949,49.46666667
SK7A,2009,10,6.077419355,0.661290323,0.459032258,0.377258065,71.48387097
SK7A,2009,11,6.046666667,0.146666667,0.525333333,0.361633333,66.23333333
SK7A,2009,12,-13.38064516,0.303225806,0.07,0.346,74.64516129
SK7A,2010,1,-7.24516129,0.425806452,0.100645161,0.405548387,81.83870968
SK7A,2010,2,-7.189285714,0.071428571,0.053928571,0.425892857,86.92857143
SK7A,2010,3,7.322580645,0.003225806,0.63,0.441451613,66.48387097
SK7A,2010,4,11.76666667,2.396666667,0.970333333,0.3996,58.4
SK7A,2010,5,14.21612903,3.867741935,1.077741935,0.458612903,65.90322581
SK7A,2010,6,19.99666667,3.966666667,1.174333333,0.4543,72.7
SK7A,2010,7,22.53548387,2.4,1.270322581,0.420387097,74.70967742
SK7A,2010,8,21.60322581,2.367741935,1.262903226,0.418290323,73
SK7A,2010,9,14.98666667,1.61,0.9,0.437666667,71.33333333
SK7A,2010,10,12.59677419,0.290322581,0.832258065,0.374,68.93548387
SK7A,2010,11,-1.56,0.79,0.290333333,0.408333333,75.46666667
SK7A,2010,12,-9.651612903,0.196774194,0.058064516,0.404193548,83.03225806
SK7A,2011,1,-9.858064516,1.135483871,0.070645161,0.399322581,80.48387097
SK7A,2011,2,-8.532142857,0.371428571,0.085,0.41825,78.35714286
SK7A,2011,3,-5.780645161,0.587096774,0.080322581,0.446516129,84.06451613
SK7A,2011,4,8.976666667,0.373333333,0.743333333,0.4708,63.6
SK7A,2011,5,16.10645161,1.44516129,1.15516129,0.413774194,61.35483871
SK7A,2011,6,20.2,2.833333333,1.272,0.416666667,67.7
SK7A,2011,7,24.40967742,2.041935484,1.78516129,0.369451613,63.90322581
SK7A,2011,8,24.63225806,1.006451613,2.022903226,0.313516129,58.90322581
SK7A,2011,9,22.86666667,0.266666667,2.255333333,0.3064,49.36666667
SK7A,2011,10,13.08387097,0.519354839,0.960322581,0.338677419,60.38709677
SK7A,2011,11,0.83,0.7,0.347,0.347866667,69.2
SK7A,2011,12,-0.4,0.616129032,0.27516129,0.391612903,70.09677419
SK7A,2012,1,-3.151612903,0.287096774,0.256129032,0.432870968,65.87096774
SK7A,2012,2,-0.613793103,0.351724138,0.306896552,0.448793103,68.96551724
SK7A,2012,3,4.996774194,1.470967742,0.496129032,0.46983871,72.25806452
SK7A,2012,4,10.29666667,1.313333333,0.82,0.425766667,60.56666667
SK7A,2012,5,15.48064516,4.138709677,1.123225806,0.444645161,62.38709677
SK7A,2012,6,20.94,3.93,1.319666667,0.456166667,68.06666667
SK7A,2012,7,24.7516129,2.774193548,1.51483871,0.417032258,72.64516129
SK7A,2012,8,24.88709677,0.75483871,1.980322581,0.338967742,60.61290323
SK7A,2012,9,20.90666667,0.103333333,1.779666667,0.2814,49.8
SK7A,2012,10,6.877419355,0.690322581,0.561290323,0.31216129,70.74193548
SK7A,2012,11,-2.24,0.836666667,0.187,0.408,79.03333333
SK7A,2012,12,-11.83225806,0.651612903,0.052580645,0.400258065,81.90322581
SK7A,2013,1,-7.622580645,0.45483871,0.093870968,0.412645161,78.77419355
SK7A,2013,2,-3.007142857,0.414285714,0.137857143,0.404964286,82.35714286
SK7A,2013,3,-4.777419355,0.851612903,0.140322581,0.392516129,80.80645161
SK7A,2013,4,4.433333333,0.84,0.478,0.468466667,71.63333333
SK7A,2013,5,18.95483871,1.087096774,1.492580645,0.407709677,54.29032258
SK7A,2013,6,20.57,2.916666667,1.268333333,0.421066667,68.1
SK7A,2013,7,23.17741935,1.087096774,1.607419355,0.344193548,65.93548387
SK7A,2013,8,25.62258065,0.551612903,2.158387097,0.307903226,61.09677419
SK7A,2013,9,21.75,0.65,1.840666667,0.2844,55.16666667
SK7A,2013,10,9.412903226,0.203225806,0.686129032,0.336709677,66.80645161
SK7A,2013,11,-1.523333333,0.86,0.219333333,0.388266667,76.03333333
SK7A,2013,12,-11.94193548,0.687096774,0.07516129,0.392677419,76.32258065
SK7A,2014,1,-6.758064516,0.432258065,0.116129032,0.406741935,77.19354839
SK7A,2014,2,-11.96785714,0.639285714,0.096785714,0.428535714,74.82142857
SK7A,2014,3,-3.206451613,0.5,0.220967742,0.465967742,71.41935484
SK7A,2014,4,8.756666667,1.703333333,0.723333333,0.4682,64.33333333
SK7A,2014,5,16.56451613,1.419354839,1.314193548,0.425,57.64516129
SK7A,2014,6,18.82333333,3.66,1.061666667,0.443633333,71.93333333
SK7A,2014,7,24.24516129,1.241935484,1.577419355,0.376354839,68.22580645
SK7A,2014,8,23.62580645,2.003225806,1.53516129,0.378129032,71.77419355
SK7A,2014,9,18.48666667,1,1.323666667,0.3787,63.8
SK7A,2014,10,13.77096774,0.683870968,0.997096774,0.363870968,63.51612903
SK7A,2014,11,-4.176666667,1.4,0.190666667,0.4138,72.93333333
SK7A,2014,12,-6.04516129,0.193548387,0.07516129,0.434387097,84.35483871
SK7A,2015,1,-6.241935484,0.558064516,0.091612903,0.436387097,81.70967742
SK7A,2015,2,-9.660714286,0.846428571,0.063928571,0.441035714,80.25
SK7A,2015,3,4.058064516,0.532258065,0.455806452,0.472741935,73.22580645
SK7A,2015,4,11.88666667,0.76,1.007333333,0.4219,54.1
SK7A,2015,5,17.37741935,0.241935484,1.497419355,0.333516129,49.5483871
SK7A,2015,6,23.62333333,0.883333333,2.034,0.310266667,53.46666667
SK7A,2015,7,24.99032258,2.338709677,1.895806452,0.346935484,63.25806452
SK7A,2015,8,24.10322581,2.051612903,1.813225806,0.383096774,64.03225806
SK7A,2015,9,17.84666667,1.49,1.235666667,0.388566667,66
SK7A,2015,10,13.03870968,1.14516129,0.850645161,0.405354839,68.38709677
SK7A,2015,11,2.333333333,0.923333333,0.295,0.438966667,73.53333333
SK7A,2015,12,-4.229032258,0.203225806,0.163225806,0.422483871,79.19354839
SK7A,2016,1,-5.6,0.283870968,0.124516129,0.429645161,78.64516129
SK7A,2016,2,-0.04137931,0.510344828,0.220344828,0.471172414,78.34482759
SK7A,2016,3,5.980645161,0.761290323,0.550322581,0.460419355,67.87096774
SK7A,2016,4,12.57333333,0.47,1.016666667,0.403966667,53.96666667
SK7A,2016,5,19.20967742,2.716129032,1.555806452,0.385548387,57.09677419
SK7A,2016,6,23.03333333,2.21,1.699666667,0.389733333,60.56666667
SK7A,2016,7,23.25483871,3.951612903,1.373870968,0.424193548,73.83870968
SK7A,2016,8,21.66451613,2.716129032,1.256451613,0.430870968,72.09677419
SK7A,2016,9,17.96333333,0.786666667,1.179,0.3687,66.06666667
SK7A,2016,10,6.5,1.95483871,0.322258065,0.461741935,84.67741935
SK7A,2016,11,6.47,0.343333333,0.419,0.436266667,77.2
SK7A,2016,12,-8.403225806,0.225806452,0.149677419,0.426935484,68.64516129
SK7A,2017,1,-5.022580645,0.270967742,0.229354839,0.418225806,71.06451613
SK7A,2017,2,-2.157142857,0.489285714,0.321785714,0.441821429,67
SK7A,2017,3,2.903225806,0.767741935,0.530645161,0.458,65.5483871
SK7A,2017,4,9.62,1.8,0.717,0.450333333,67.76666667
SK7A,2017,5,18.90645161,1.174193548,1.533225806,0.390935484,56.16129032
SK7A,2017,6,22.21666667,1.713333333,1.843,0.345633333,56
SK7A,2017,7,26.80967742,0.451612903,2.306129032,0.307,58.70967742
SK7A,2017,8,24.43548387,0.906451613,2.070322581,0.328193548,56.87096774
SK7A,2017,9,19.46,0.39,1.645,0.326933333,57
SK7A,2017,10,10.51612903,2.348387097,0.708064516,0.433032258,66.41935484
SK7A,2017,11,-1.736666667,0.72,0.204,0.409266667,77.1
SK7A,2017,12,-5.116129032,0.187096774,0.221290323,0.417870968,67.61290323
SK7A,2018,1,-4.474193548,0.25483871,0.202903226,0.424451613,72.38709677
SK7A,2018,2,-8.585714286,0.160714286,0.177142857,0.452321429,66.60714286
SK7A,2018,3,-3.238709677,1.364516129,0.090322581,0.456193548,85.90322581
SK7A,2018,4,6.466666667,0.53,0.722666667,0.4633,66.83333333
SK7A,2018,5,21.49354839,0.922580645,1.969032258,0.337032258,51.25806452
SK7A,2018,6,23.51,1.106666667,2.010666667,0.3428,55.2
SK7A,2018,7,24.93225806,1.893548387,1.960967742,0.348258065,63.51612903
SK7A,2018,8,25.42580645,0.632258065,2.259032258,0.310258065,57.67741935
SK7A,2018,9,13.33333333,1.55,0.916666667,0.3766,68.73333333
SK7A,2018,10,7.735483871,0.590322581,0.564516129,0.43083871,70.77419355
SK7A,2018,11,-0.95,0.773333333,0.182,0.4323,77.43333333
SK7A,2018,12,-4.132258065,0.535483871,0.107419355,0.431677419,81.35483871
SK7A,2019,1,-6.129032258,0.577419355,0.08516129,0.451419355,80.19354839
SK7A,2019,2,-16.92857143,0.707142857,0.055,0.490928571,74.53571429
SK7A,2019,3,2.04516129,0.077419355,0.506129032,0.482580645,70.58064516
SK7A,2019,4,11.01,0.426666667,0.910666667,0.487766667,56.03333333
SK7A,2019,5,16.28064516,0.422580645,1.418709677,0.366129032,50.03225806
SK7A,2019,6,21.55333333,3.596666667,1.609,0.373533333,62.5
SK7A,2019,7,23.82903226,2.035483871,1.613870968,0.379258065,69.64516129
SK7A,2019,8,22.12903226,1.416129032,1.602580645,0.357935484,64.83870968
SK7A,2019,9,17.31666667,2.42,1.122666667,0.385033333,70.63333333
SK7A,2019,10,6.861290323,0.341935484,0.542903226,0.414935484,67.96774194
SK7A,2019,11,-0.04,0.75,0.232,0.4229,77.3
SK7A,2019,12,-4.503225806,0.14516129,0.119354839,0.430645161,80.51612903
SK7A,2020,1,-8.093548387,0.838709677,0.083548387,0.456580645,79.5483871
SK7A,2020,2,-2.331034483,0.306896552,0.225172414,0.474517241,75.65517241
SK7A,2020,3,1.961290323,0.538709677,0.46483871,0.46483871,63.80645161
SK7A,2020,4,7.413333333,0.376666667,0.852666667,0.4499,55.33333333
SK7A,2020,5,17.78709677,1.009677419,1.500967742,0.345935484,53.09677419
SK7A,2020,6,21.34333333,3.72,1.534333333,0.376666667,63.4
SK7A,2020,7,23.85806452,1.706451613,1.568709677,0.409290323,69.4516129
